Big Hero 6,/home/zhanganqi/Documents/python/beginner/Big_Hero_6_poster.jpg,https://www.youtube.com/watch?v=d2S8D_SCAJY
The Hateful Eight,/home/zhanganqi/Documents/python/beginner/hateful_8.jpg,https://www.youtube.com/watch?v=gnRbXn4-Yis
Kungfu Panda 3,/home/zhanganqi/Documents/python/beginner/kungfu_panda.jpg,https://www.youtube.com/watch?v=fGPPfZIvtCw
